user_id,item_id
76561197975653356,91
76561197975675487,34
76561197975686785,224
76561197975689907,54
76561197975700338,111
76561197975702441,6
76561197975722333,95
76561197975743566,5
76561197975759155,31
76561197975767904,13
76561197975843435,61
76561197975863549,534
76561197975867686,312
76561197975869516,84
76561197975889289,47
76561197975902935,76
76561197975905289,32
76561197975914394,27
76561197975959500,67
76561197975976316,28
76561197975995761,27
76561197975995773,27
76561197975995795,27
76561197975995833,27
76561197975997490,17
76561197976038086,27
76561197976038088,27
76561197976038096,27
76561197976038132,27
76561197976038146,27
76561197976038168,27
76561197976086430,18
76561197976108026,76
76561197976163348,355
76561197976176459,35
76561197976177356,160
76561197976198745,239
76561197976214376,146
76561197976258728,33
76561197976268368,259
76561197976298863,20
76561197976312826,33
76561197976356495,117
76561197976370411,5
76561197976370569,216
76561197976404001,285
76561197976440438,104
76561197976452914,172
76561197976455887,233
76561197976470005,58
76561197976498814,4
76561197976546662,54
76561197976546912,136
76561197976556647,91
76561197976561718,113
76561197976574709,16
76561197976598242,54
76561197976602369,23
76561197976603911,75
76561197976630246,17
76561197976633290,74
76561197976651572,15
76561197976652491,47
76561197976659366,84
76561197976669747,22
76561197976706281,14
76561197976710626,77
76561197976736407,27
76561197976760672,22
76561197976806997,37
76561197976825107,95
76561197976834608,152
76561197976842635,20
76561197976915254,97
76561197976921600,11
76561197976922181,68
76561197976931725,11
76561197976933723,188
76561197976937690,43
76561197976939762,109
76561197976983151,93
76561197976984468,196
76561197977001272,81
76561197977001876,213
76561197977009803,46
76561197977016255,76
76561197977039440,83
76561197977051585,111
76561197977058418,17
76561197977069916,91
76561197977084867,41
76561197977114271,38
76561197977120574,39
76561197977139110,20
76561197977172470,65
76561197977174002,394
76561197977177509,73
76561197977243925,37
76561197977246575,49
76561197977282894,19
76561197977301184,130
76561197977316974,125
76561197977318183,48
76561197977332733,30
76561197977367980,5
76561197977385164,12
76561197977389534,44
76561197977404207,53
76561197977404907,248
76561197977418710,67
76561197977452866,63
76561197977470391,39
76561197977470635,303
76561197977471499,28
76561197977490258,77
76561197977507720,25
76561197977543317,159
76561197977544920,873
76561197977560920,27
76561197977578328,17
76561197977579279,37
76561197977615598,66
76561197977705860,202
76561197977711285,15
76561197977711841,17
76561197977744891,17
76561197977766054,17
76561197977767929,257
76561197977777576,19
76561197977799906,63
76561197977853310,15
76561197977901970,114
76561197977903714,21
76561197977922960,47
76561197977933567,37
76561197977975557,27
76561197977981554,7
76561197977991398,39
76561197977996443,24
76561197978008006,33
76561197978024377,320
76561197978029286,26
76561197978082460,21
76561197978096694,45
76561197978099561,17
76561197978116037,6
76561197978171598,26
76561197978182952,21
76561197978192175,17
76561197978235192,216
76561197978237835,33
76561197978247812,75
76561197978343898,69
76561197978352187,117
76561197978376932,35
76561197978409306,178
76561197978421438,197
76561197978426585,307
76561197978460134,40
76561197978531408,23
76561197978544403,330
76561197978745599,8
76561197978756659,83
76561197978779212,47
76561197978787778,6
76561197978806444,112
76561197978824409,8
76561197978871474,55
76561197978888055,65
76561197978973162,27
76561197978985706,141
76561197979006356,10
76561197979007418,19
76561197979021541,47
76561197979024052,10
76561197979046612,273
76561197979081612,31
76561197979086508,177
76561197979108175,44
76561197979120125,27
76561197979144687,68
76561197979146237,6
76561197979214305,21
76561197979239304,15
76561197979266263,60
76561197979266534,13
76561197979315591,47
76561197979324684,43
76561197979325152,22
76561197979325816,22
76561197979343730,30
76561197979383259,111
76561197979404033,58
76561197979426656,9
76561197979489134,26
76561197979497909,14
76561197979520990,56
76561197979552509,119
76561197979566346,43
76561197979574831,130
76561197979580256,5
76561197979597804,93
76561197979713028,41
76561197979731785,157
76561197979741260,175
76561197979745311,79
76561197979796744,131
76561197979797596,42
76561197979807541,70
76561197979809945,16
76561197979837382,60
76561197979876375,35
76561197979906336,25
76561197979924366,32
76561197979956729,49
76561197979998851,6
76561197980026296,31
76561197980035388,151
76561197980074567,38
76561197980089023,50
76561197980184475,28
76561197980188639,63
76561197980197205,98
76561197980201792,3
76561197980275567,16
76561197980298230,41
76561197980349491,180
76561197980386478,215
76561197980395657,18
76561197980417608,65
76561197980450404,5
76561197980485404,23
76561197980499742,33
76561197980540633,24
76561197980567130,116
76561197980614542,139
76561197980616320,11
76561197980617560,193
76561197980641293,69
76561197980719473,34
76561197980745829,40
76561197980811624,115
76561197980832325,255
76561197980886661,89
76561197980894730,2
76561197981007982,43
76561197981186943,44
76561197981203305,1525
76561197981223119,52
76561197981277493,136
76561197981278253,232
76561197981308870,134
76561197981342937,18
76561197981374310,205
76561197981381850,33
76561197981391132,99
76561197981425218,109
76561197981448997,147
76561197981451472,17
76561197981468927,25
76561197981538010,61
76561197981562253,22
76561197981562769,65
76561197981571612,82
76561197981573006,13
76561197981583409,9
76561197981584787,200
76561197981780630,119
76561197981799903,24
76561197981872729,28
76561197981891772,82
76561197981904869,21
76561197981912358,12
76561197981937943,32
76561197981942488,12
76561197981957582,37
76561197981984391,229
76561197982057921,56
76561197982077051,33
76561197982079779,100
76561197982096874,23
76561197982114418,25
76561197982124018,39
76561197982151291,16
76561197982159818,7
76561197982177820,27
76561197982203533,133
76561197982236384,187
76561197982271689,182
76561197982286681,49
76561197982301727,20
76561197982302189,266
76561197982340487,47
76561197982343797,19
76561197982363029,125
76561197982383570,53
76561197982390027,10
76561197982405185,14
76561197982422966,25
76561197982424065,1271
76561197982437091,88
76561197982474515,126
76561197982477990,92
76561197982489067,16
76561197982500076,25
76561197982545834,7
76561197982545852,10
76561197982587329,127
76561197982587661,186
76561197982630470,370
76561197982665201,155
76561197982685987,128
76561197982742447,46
76561197982775710,21
76561197982807200,618
76561197982825424,30
76561197982839649,30
76561197982851284,225
76561197982854253,159
76561197982868182,15
76561197982931050,10
76561197982951842,43
76561197983013308,57
76561197983015632,207
76561197983024314,35
76561197983031410,11
76561197983050009,6
76561197983063881,40
76561197983066077,257
76561197983104537,129
76561197983118258,37
76561197983124563,20
76561197983126861,196
76561197983127652,72
76561197983160235,23
76561197983237729,73
76561197983253510,20
76561197983254661,95
76561197983281766,104
76561197983315364,160
76561197983317906,18
76561197983334514,49
76561197983351572,63
76561197983359562,57
76561197983362791,13
76561197983367658,2509
76561197983368096,33
76561197983402043,93
76561197983426224,6
76561197983435162,22
76561197983457049,13
76561197983481010,155
76561197983495958,76
76561197983515647,21
76561197983589335,2897
76561197983610398,64
76561197983670670,149
76561197983745201,186
76561197983761029,76
76561197983793259,16
76561197983809439,36
76561197983811335,97
76561197983875214,45
76561197983928044,25
76561197983944271,196
76561197983979390,20
76561197983994890,171
76561197984077872,95
76561197984092687,91
76561197984140648,49
76561197984154829,45
76561197984166032,103
76561197984174503,110
76561197984203292,42
76561197984211461,151
76561197984271449,397
76561197984312009,42
76561197984327467,87
76561197984331424,8
76561197984349877,8
76561197984370406,32
76561197984390941,64
76561197984411856,22
76561197984433623,29
76561197984449672,232
76561197984529002,17
76561197984592889,278
76561197984709368,260
76561197984733626,5
76561197984814608,70
76561197984830126,38
76561197984964353,22
76561197984972288,57
76561197984996789,59
76561197985031488,400
76561197985118743,18
76561197985191301,237
76561197985216768,13
76561197985247422,104
76561197985250410,101
76561197985271912,51
76561197985389455,73
76561197985415736,21
76561197985512782,193
76561197985568915,79
76561197985630636,10
76561197985634755,395
76561197985731320,105
76561197985766886,36
76561197985769912,34
76561197985786682,7
76561197985797191,2287
76561197985856321,12
76561197985875038,26
76561197986004323,8
76561197986026151,15
76561197986069534,22
76561197986108771,37
76561197986129517,62
76561197986144369,344
76561197986161821,23
76561197986184111,38
76561197986188587,279
76561197986198928,6
76561197986262741,183
76561197986298494,40
76561197986326275,8
76561197986386291,150
76561197986387561,56
76561197986405235,25
76561197986406898,25
76561197986468427,127
76561197986529825,70
76561197986552181,201
76561197986552406,33
76561197986589850,81
76561197986591060,83
76561197986593531,34
76561197986594271,343
76561197986613952,29
76561197986617937,306
76561197986619793,184
76561197986627690,36
76561197986628486,20
76561197986678875,189
76561197986680083,21
76561197986691701,21
76561197986700716,112
76561197986717785,145
76561197986717840,20
76561197986814520,30
76561197986818258,22
76561197986832206,36
76561197986839680,29
76561197986868053,15
76561197986877386,31
76561197986880554,29
76561197986891235,54
76561197986898950,31
76561197986916169,132
76561197986925726,27
76561197986948702,139
76561197986964063,161
76561197986971102,72
76561197986971375,175
76561197987001534,97
76561197987012989,27
76561197987041137,45
76561197987109775,43
76561197987137492,115
76561197987194204,14
76561197987219262,20
76561197987227732,244
76561197987251274,40
76561197987307155,126
76561197987336295,34
76561197987346930,74
76561197987436659,57
76561197987437609,179
76561197987440150,32
76561197987442366,112
76561197987462606,30
76561197987482998,113
76561197987524206,14
76561197987617385,171
76561197987627104,390
76561197987668797,92
76561197987677468,60
76561197987677576,50
76561197987695793,14
76561197987766332,9
76561197987785712,76
76561197987786431,33
76561197987789166,5
76561197987813141,2
76561197987835955,24
76561197987875464,56
76561197987939775,27
76561197988026168,103
76561197988056436,86
76561197988062821,125
76561197988219807,17
76561197988252796,59
76561197988260247,49
76561197988318026,544
76561197988341253,69
76561197988341825,77
76561197988367411,101
76561197988397124,293
76561197988467116,21
76561197988469369,76
76561197988470639,24
76561197988486708,170
76561197988506370,412
76561197988535115,19
76561197988631415,31
76561197988666264,193
76561197988700509,25
76561197988702002,10
76561197988726778,24
76561197988731238,90
76561197988733215,27
76561197988762085,5
76561197988762135,196
76561197988769914,76
76561197988785314,43
76561197988786035,92
76561197988807009,29
76561197988809817,64
76561197988832553,507
76561197988837924,27
76561197988840650,76
76561197988846047,204
76561197988863895,97
76561197988958304,124
76561197988958915,162
76561197988976770,46
76561197988996785,1
76561197989007687,51
76561197989012314,159
76561197989023638,59
76561197989039660,90
76561197989041572,59
76561197989041822,88
76561197989145689,41
76561197989158421,22
76561197989175394,31
76561197989194013,8
76561197989209339,113
76561197989229432,25
76561197989244929,19
76561197989312512,154
76561197989330670,6
76561197989336590,28
76561197989341677,19
76561197989341723,28
76561197989347450,2
76561197989359805,8
76561197989360667,103
76561197989363919,185
76561197989411794,58
76561197989427141,130
76561197989449545,49
76561197989466381,251
76561197989469116,141
76561197989521267,109
76561197989544310,12
76561197989577001,41
76561197989613574,23
76561197989614797,157
76561197989615671,594
76561197989630498,13
76561197989633148,20
76561197989671199,10
76561197989681913,23
76561197989689547,93
76561197989691928,77
76561197989699885,18
76561197989723505,194
76561197989746901,106
76561197989775873,10
76561197989779155,42
76561197989837614,186
76561197989849461,93
76561197989855425,99
76561197989869899,119
76561197989883424,71
76561197989888449,36
76561197989894094,5
76561197989897422,89
76561197989902860,7
76561197989918287,46
76561197989922654,104
76561197989943854,12
76561197989994977,18
76561197990002105,22
76561197990010948,41
76561197990025234,22
76561197990027470,46
76561197990029325,101
76561197990029377,42
76561197990051568,51
76561197990054714,2
76561197990117063,94
76561197990153729,50
76561197990172249,14
76561197990203459,4
76561197990222784,21
76561197990238870,4
765611979902442O1,51
76561197990253181,3
76561197990267442,22
76561197990276100,17
76561197990278791,114
76561197990290762,120
76561197990340581,51
76561197990360779,18
76561197990369242,21
76561197990380061,44
76561197990380575,53
76561197990425199,134
76561197990430463,54
76561197990431621,36
76561197990467123,27
76561197990486631,131
76561197990486655,74
76561197990488157,15
76561197990498142,107
76561197990505840,6
76561197990577342,414
76561197990593638,71
76561197990595670,6
76561197990596974,64
76561197990596976,37
76561197990597466,64
76561197990613796,89
76561197990616558,81
76561197990617946,10
76561197990619889,52
76561197990655255,36
76561197990655365,40
76561197990670504,74
76561197990680371,41
76561197990683337,37
76561197990689648,45
76561197990726456,30
76561197990729249,37
76561197990745537,56
76561197990750967,33
76561197990751932,12
76561197990771193,141
76561197990772718,292
76561197990782367,307
76561197990789893,10
76561197990792016,113
76561197990796786,87
76561197990819502,229
76561197990832437,14
76561197990835550,215
76561197990836063,21
76561197990839360,3
76561197990857428,8
76561197990890441,120
76561197990895276,208
76561197990910431,87
76561197990911093,64
76561197990926687,106
76561197990934286,5
76561197990952353,60
76561197990997704,130
76561197991004219,26
76561197991048959,41
76561197991055234,39
76561197991071072,116
76561197991072672,52
76561197991074667,14
76561197991091626,32
76561197991092571,58
76561197991092850,157
76561197991112320,25
76561197991137946,62
76561197991137991,7
76561197991147223,12
76561197991151084,43
76561197991155072,185
76561197991199099,30
76561197991249235,61
76561197991254222,15
76561197991256783,25
76561197991284504,9
76561197991286225,104
76561197991294800,59
76561197991309067,17
76561197991329759,98
76561197991333400,36
76561197991369890,38
76561197991380208,91
76561197991396572,27
76561197991416901,55
76561197991420539,42
76561197991422942,3
76561197991491281,26
76561197991509524,7
76561197991513254,27
76561197991533158,60
76561197991539474,25
76561197991548126,284
76561197991566692,125
76561197991570635,27
76561197991609827,20
76561197991633595,176
76561197991634316,27
76561197991655215,8
76561197991718935,14
76561197991723203,84
76561197991766223,51
76561197991787618,349
76561197991805217,20
76561197991808645,33
76561197991827492,74
76561197991853420,38
76561197991853513,143
