price,item_id,developer,año
4.99,205690,brandon brizzi,2012
9.99,201882,ubisoft montreal,2012
19.99,207490,"ubiart montpellier,feral interactive (mac)",2012
9.99,206760,med-art,2012
5.99,206521,grey havens,2012
12.99,65249,virtualrailroads,2012
3.99,206710,colossal order ltd.,2012
19.99,108500,strange loop games,2012
4.99,206690,cobra mobile,2012
9.99,205830,mumbojumbo,2012
9.99,108726,remedy entertainment,2012
19.99,47932,the sims studio,2012
9.99,115110,double fine productions,2012
4.99,203560,bootsnake games,2012
19.99,65246,aerosoft gmbh,2012
8.99,65253,dovetail games,2012
2.99,207420,tribute games inc.,2012
9.99,73060,most wanted entertainment,2012
9.99,207790,trickstar games,2012
4.99,207710,nimbly games,2012
1.99,204388,trendy entertainment,2012
4.99,71167,sega,2012
3.99,204382,trendy entertainment,2012
3.99,207250,3 sprockets,2012
9.99,208110,cyan worlds,2012
0.99,208540,trendy entertainment,2012
4.99,19320,strawdog studios ltd,2012
14.99,207320,nihon falcom,2012
8.99,65733,bohemia interactive,2012
1.99,204180,eden industries,2012
6.99,55382,volition,2012
4.99,110630,pompom games,2012
9.99,102850,trapdoor inc.,2012
9.99,102510,"big huge games,38 studios",2012
29.99,201271,"the creative assembly,feral interactive (mac),feral interactive (linux)",2012
9.99,205840,pendulo studios,2012
4.99,109500,pixelante game studios,2012
2.99,206416,fakt software,2012
9.99,208630,mumbojumbo,2012
9.99,208640,mumbojumbo,2012
6.99,205630,"haemimont games,feral interactive (mac)",2012
9.99,206610,reality pump,2012
8.99,65252,dovetail games,2012
3.99,208541,trendy entertainment,2012
9.99,202310,bugbear,2012
14.99,202690,longbow games,2012
9.99,204560,cyanide,2012
12.99,65255,dovetail games,2012
6.99,207430,david williamson,2012
1.99,202524,trendy entertainment,2012
0.0,213530,tao,2012
0.0,213390,bitsits games,2012
19.99,280720,serious brothers,2014
6.99,202370,tikgames,2012
5.99,206881,b-alive,2012
9.99,40390,piranha bytes,2012
3.99,204383,trendy entertainment,2012
1.99,40391,piranha bytes,2012
4.99,40392,piranha bytes,2012
14.99,203750,devil's details,2012
9.99,209370,love conquers all games,2012
9.99,98300,signal studios,2012
4.99,209373,love conquers all games,2012
5.99,201277,"the creative assembly,feral interactive (mac),feral interactive (linux)",2012
2.99,55397,volition,2012
19.99,65258,dovetail games,2012
1.99,108232,days of wonder,2012
4.99,206714,colossal order ltd.,2012
4.99,203344,coreplay gmbh,2012
19.99,41014,croteam,2010
4.99,41019,croteam,2012
19.99,210230,her interactive,2012
3.99,211800,black market games,2012
8.99,65256,dovetail games,2012
12.99,65218,dovetail games,2012
29.99,209100,slant six games,2012
9.99,211010,sigma team inc.,2012
9.99,205530,positech games,2012
6.99,90207,giants software,2012
5.99,108230,days of wonder,2012
9.99,108200,days of wonder,2012
19.99,208281,virtualrailroads,2012
3.99,208284,dovetail games,2012
19.99,207350,nihon falcom,2012
1.99,208545,trendy entertainment,2012
14.99,213370,rockstar studios,2012
19.99,204100,rockstar studios,2012
1.99,203766,devil's details,2012
1.99,203765,devil's details,2012
0.99,204182,eden industries,2012
0.0,212500,"standing stone games, llc",2012
9.99,209790,cipher prime studios,2012
9.99,207080,blinkworks media,2012
14.99,42170,fatshark,2012
19.99,213330,tt games,2012
2.99,204900,airtight games,2012
0.0,212160,nexon,2012
7.99,210561,rebellion,2012
14.99,42696,"infinity ward,sledgehammer games,raven software,aspyr (mac)",2012
4.99,213030,zeboyd games,2012
19.99,203830,daedalic entertainment,2012
34.99,213195,"standing stone games, llc",2012
0.0,206480,"standing stone games, llc",2012
19.99,212630,"ubisoft paris,red storm entertainment",2012
1.99,210893,paradox development studio,2012
9.99,203778,paradox development studio,2012
8.99,200010,airtight games,2012
0.0,17080,hi-rez studios,2012
4.99,210933,tripwire interactive,2012
5.99,214170,larian studios,2002
1.99,210892,paradox development studio,2012
1.99,92622,"wxp games, llc",2012
6.99,205550,sakari indie &amp; grin,2012
3.99,204384,trendy entertainment,2012
0.99,97368,stainless games,2012
0.99,97364,stainless games,2012
0.99,210041,"capcom u.s.a., inc.",2012
0.99,97371,stainless games,2012
0.99,97369,stainless games,2012
39.99,206522,grey havens,2012
0.99,210056,"capcom u.s.a., inc.",2012
0.99,210057,"capcom u.s.a., inc.",2012
0.99,210062,"capcom u.s.a., inc.",2012
0.99,210055,"capcom u.s.a., inc.",2012
9.99,48231,limbic entertainment gmhh,2012
0.99,210039,"capcom u.s.a., inc.",2012
0.99,210038,"capcom u.s.a., inc.",2012
0.99,210037,"capcom u.s.a., inc.",2012
0.99,210036,"capcom u.s.a., inc",2012
0.99,210035,"capcom u.s.a., inc.",2012
0.99,210052,"capcom u.s.a., inc.",2012
0.99,210043,"capcom u.s.a., inc.",2012
0.99,210064,"capcom u.s.a., inc.",2012
0.99,210063,"capcom u.s.a., inc.",2012
0.99,210065,"capcom u.s.a., inc.",2012
0.99,210067,"capcom u.s.a., inc.",2012
0.99,210066,"capcom u.s.a., inc.",2012
12.99,210069,"capcom u.s.a., inc.",2012
2.99,210072,"capcom u.s.a., inc.",2012
2.99,210073,"capcom u.s.a., inc.",2012
14.99,213350,overhaul games,2012
2.99,20828,sidhe,2012
9.99,215200,king art,2012
0.99,214980,paradox development studio,2012
19.99,215160,king art,2012
1.99,215000,paradox development studio,2012
12.99,210068,"capcom u.s.a., inc.",2012
9.99,207650,misfits attic,2012
5.99,207380,tennen-sozai,2012
2.99,207655,misfits attic,2012
5.99,207400,tennen-sozai,2012
1.99,108233,days of wonder,2012
9.99,108700,"remedy entertainment ltd.,mountain sheep inc.,cornfox &amp; brothers ltd.",2012
12.99,208355,dovetail games,2012
2.99,215243,united front games,2012
8.99,208365,dovetail games,2012
4.99,210931,tripwire interactive,2012
4.99,209270,robot entertainment,2012
8.99,208283,dovetail games,2012
14.99,115120,double fine productions,2012
1.99,215241,united front games,2012
1.99,215240,united front games,2012
7.99,212010,fishlabs entertainment gmbh,2012
14.99,730,valve,2012
9.99,208580,"obsidian entertainment,aspyr (mac, linux, &amp; windows update)",2005
9.99,217290,soldak entertainment,2010
1.99,207670,big robot ltd,2012
19.99,208292,dovetail games,2012
7.99,208341,digital train model,2012
7.99,208342,digital train model,2012
0.99,216458,"monolith productions, inc.",2012
3.99,216454,"monolith productions, inc.",2012
6.99,216447,"monolith productions, inc.",2012
3.99,216449,"monolith productions, inc.",2012
5.99,216444,"monolith productions, inc.",2012
9.99,72000,eyebrow interactive,2012
2.99,216455,"monolith productions, inc.",2012
1.99,216434,"monolith productions, inc.",2012
9.99,216432,"monolith productions, inc.",2012
0.99,216433,"monolith productions, inc.",2012
2.99,216448,"monolith productions, inc.",2012
5.99,216431,"monolith productions, inc.",2012
1.49,216461,"monolith productions, inc.",2012
1.99,216462,"monolith productions, inc.",2012
4.99,206450,freebird games,2012
19.99,200260,"rocksteady studios,feral interactive (mac)",2012
9.99,206440,freebird games,2011
9.99,214970,aleksey abramenko,2012
29.99,216468,"monolith productions, inc.",2012
6.99,61730,capybara games,2012
4.99,214981,paradox interactive,2012
8.99,33934,bohemia interactive,2012
7.99,205950,blit software,2012
4.99,97350,stainless games,2012
2.49,204312,ronimo games,2012
2.49,204310,ronimo games,2012
2.49,204308,ronimo games,2012
2.49,204309,ronimo games,2012
1.49,204307,ronimo games,2012
2.49,204304,ronimo games,2012
9.99,48232,limbic entertainment gmbh,2012
1.99,210016,slant six games,2012
1.99,210018,slant six games,2012
1.99,210017,slant six games,2012
9.99,210012,slant six games,2012
4.99,210019,slant six games,2012
9.99,210013,slant six games,2012
19.99,205650,frogwares,2012
7.99,214570,edelweiss,2012
32.99,65740,bohemia interactive,2012
99.99,100980,pilgway,2012
5.99,205063,gaijin games,2012
19.99,209670,data realms,2012
2.99,217962,city interactive,2012
9.99,205060,gaijin games,2012
9.99,213230,"gearbox software,aspyr (mac &amp; linux)",2012
0.99,97380,stainless games,2012
0.99,97384,stainless games,2012
0.99,97385,stainless games,2012
0.99,97389,stainless games,2012
0.99,97381,stainless games,2012
2.99,206146,ubisoft - san francisco,2012
0.99,97388,stainless games,2012
0.99,97382,stainless games,2012
4.99,215510,ratloop asia,2012
19.99,208200,id software,2012
9.99,207870,"gearbox software,aspyr (mac &amp; linux)",2012
3.99,215247,united front games,2012
1.99,215246,united front games,2012
1.99,222680,trendy entertainment,2012
0.99,210901,paradox interactive,2012
2.99,206141,ubisoft - san francisco,2012
7.99,206120,ubisoft - san francisco,2012
2.99,206133,ubisoft - san francisco,2012
2.99,206119,ubisoft - san francisco,2012
2.99,206117,ubisoft - san francisco,2012
2.99,206114,ubisoft - san francisco,2012
2.99,206113,ubisoft - san francisco,2012
2.99,206106,ubisoft - san francisco,2012
2.99,206111,ubisoft - san francisco,2012
2.99,206131,ubisoft - san francisco,2012
2.99,206144,ubisoft - san francisco,2012
2.99,206094,ubisoft - san francisco,2012
2.99,206156,ubisoft - san francisco,2012
2.99,206123,ubisoft - san francisco,2012
2.99,206122,ubisoft - san francisco,2012
7.99,206107,ubisoft - san francisco,2012
7.99,206102,ubisoft - san francisco,2012
11.99,206148,ubisoft - san francisco,2012
7.99,206142,ubisoft - san francisco,2012
2.99,206160,ubisoft - san francisco,2012
2.99,206140,ubisoft - san francisco,2012
2.99,206155,ubisoft - san francisco,2012
2.99,206101,ubisoft - san francisco,2012
2.99,206095,ubisoft - san francisco,2012
2.99,206099,ubisoft - san francisco,2012
29.99,205190,ubisoft - san francisco,2012
19.99,219910,daedalic entertainment,2012
19.99,218090,2x2 games,2012
7.99,215470,lukewarm media,2012
2.99,206151,ubisoft - san francisco,2012
2.99,206118,ubisoft - san francisco,2012
14.99,223220,black forest games,2012
2.99,205632,"haemimont games,feral interactive (mac)",2012
9.99,200370,zeal game studio,2012
4.99,209811,"firaxis games,feral interactive (mac),feral interactive (linux)",2012
9.99,219150,dennaton games,2012
3.99,215245,united front games,2012
1.99,215248,united front games,2012
2.99,204734,fatshark,2012
4.99,209080,muse games,2012
14.95,4720,monolith,2006
5.99,219760,larian studios,2004
0.99,73120,arrowhead game studios,2012
19.99,219780,larian studios,2012
2.99,206174,ubisoft - san francisco,2012
2.99,206175,ubisoft - san francisco,2012
9.99,223470,running with scissors,2003
14.99,203680,codemasters birmingham,2012
19.99,220740,daedalic entertainment,2012
14.99,216130,camel101 llc,2012
29.99,113405,reloaded productions,2012
2.99,208830,stainless games,2012
4.99,200188,team17 digital ltd,2012
5.99,205541,positech games,2012
9.99,207040,digital reality,2012
9.99,223730,ankama,2012
7.99,222140,neko entertainment,2012
12.99,200490,bohemia interactive,2012
0.99,215309,acquire,2012
0.99,215303,acquire,2012
0.99,215311,acquire,2012
59.99,202970,treyarch,2012
2.99,202193,united front games,2012
2.99,215253,united front games,2012
0.99,220803,codemasters birmingham,2012
1.99,216331,united front games,2012
0.99,220805,codemasters birmingham,2012
0.99,220804,codemasters birmingham,2012
0.99,220806,codemasters birmingham,2012
0.99,220807,codemasters birmingham,2012
6.99,215930,i-deal games,2004
0.99,216414,io-interactive a/s,2012
0.99,216413,io-interactive a/s,2012
0.99,216412,io-interactive a/s,2012
0.99,216421,io-interactive a/s,2012
0.99,216417,io-interactive a/s,2012
0.99,216420,io-interactive a/s,2012
19.99,223593,the sims studio,2012
19.99,223592,the sims studio,2012
19.99,223594,the sims studio,2012
0.99,208833,stainless games,2012
0.99,208842,stainless games,2012
0.99,208834,stainless games,2012
0.99,208841,stainless games,2012
4.99,200185,team17 digital ltd,2012
6.99,208361,dovetail games,2012
14.99,223510,ionfx,2012
3.99,209201,curve studios,2012
6.99,225020,core design,2012
9.99,209190,curve studios,2012
7.99,44690,simbin studios ab,2005
19.99,24676,n3v games,2012
19.99,221830,king art,2012
9.99,227000,wormwood studios,2012
4.99,222222,zeal game studio,2012
0.99,222221,zeal game studio,2012
0.0,212200,nexon korea corp.,2012
9.99,209950,spry fox llc,2012
6.99,224300,crystal dynamics,2003
6.99,224920,crystal dynamics,2012
6.99,224940,crystal dynamics,2001
6.99,208319,digital train model,2012
19.99,224900,reality pump,2012
4.99,208491,ubisoft montreal,2012
4.99,215972,gaming minds,2012
7.99,222061,ubisoft - san francisco,2012
9.99,105000,daedalic entertainment,2012
2.99,222058,ubisoft - san francisco,2012
7.99,219950,sega,2012
19.99,65216,thomson interactive,2011
3.99,226350,mind over matter studios,2012
0.99,214987,paradox development studio,2012
0.99,214988,paradox development studio,2012
4.99,209460,id software,2012
2.99,205634,"haemimont games,feral interactive (mac)",2012
2.99,222066,ubisoft - san francisco,2012
2.99,222065,ubisoft - san francisco,2012
2.99,222063,ubisoft - san francisco,2012
2.99,222062,ubisoft - san francisco,2012
14.99,225640,ascaron,2012
19.99,65239,dovetail games,2012
2.99,209801,cipher prime studios,2012
13.99,218700,mumbojumbo,2013
4.99,220813,codemasters birmingham,2013
4.99,220812,codemasters birmingham,2013
9.99,211280,dns development,2013
4.99,220811,codemasters birmingham,2013
2.99,70616,team17 digital ltd,2013
19.99,222545,dovetail games,2013
9.99,215710,subatomic studios llc,2013
6.99,203060,studio x labs,2013
9.99,228600,"ironclad games,stardock entertainment",2013
5.99,41817,positech games,2013
2.99,222076,ubisoft - san francisco,2013
3.99,226370,mind over matter studios,2013
69.99,219136,the farm 51,2013
0.99,225821,"gearbox software,aspyr (mac &amp; linux)",2013
0.99,225822,"gearbox software,aspyr (mac &amp; linux)",2013
9.99,22521,"apus software,three donkeys llc",2013
0.99,225823,"gearbox software,aspyr (mac &amp; linux)",2013
0.99,225826,"gearbox software,aspyr (mac &amp; linux)",2013
0.99,225828,"gearbox software,aspyr (mac &amp; linux)",2013
0.99,225825,"gearbox software,aspyr (mac &amp; linux)",2013
9.99,209545,born ready games ltd.,2013
19.99,209540,born ready games ltd.,2013
14.99,221810,double fine productions,2013
19.99,228400,namco,2013
9.99,219152,dennaton games,2013
29.99,220440,ninja theory,2013
4.99,18523,"hidden path entertainment, inc.",2013
9.99,227800,cadenza interactive,2013
4.99,230760,internal games,2013
2.99,206718,colossal order ltd.,2013
2.99,222083,ubisoft - san francisco,2013
2.99,222086,ubisoft - san francisco,2013
2.99,222084,ubisoft - san francisco,2013
2.99,222085,ubisoft - san francisco,2013
2.99,222087,ubisoft - san francisco,2013
0.99,210085,"capcom u.s.a., inc.",2013
0.99,210084,"capcom u.s.a., inc",2013
0.99,210083,"capcom u.s.a., inc",2013
9.99,231140,focus home interactive,2013
0.99,210087,"capcom u.s.a., inc",2013
19.99,210113,"capcom u.s.a., inc.",2013
3.99,226390,mind over matter studios,2013
6.99,224820,megadev,2013
24.99,215373,haemimont games,2013
14.99,228320,"arcen games, llc",2013
1.99,209850,jet set games,2013
2.99,222093,ubisoft - san francisco,2013
2.99,222095,ubisoft - san francisco,2013
2.99,222094,ubisoft - san francisco,2013
19.99,227760,paradox development studio,2013
2.99,222098,ubisoft - san francisco,2013
2.99,222097,ubisoft - san francisco,2013
2.99,222096,ubisoft - san francisco,2013
9.99,212673,"ubisoft paris,red storm entertainment",2013
29.99,229751,pv games,2013
7.99,222099,ubisoft - san francisco,2013
19.99,229750,degica,2013
19.99,223597,the sims studio,2013
2.99,222100,ubisoft - san francisco,2013
2.99,222102,ubisoft - san francisco,2013
2.99,222101,ubisoft - san francisco,2013
8.99,223793,ninja theory,2013
7.99,222138,ubisoft - san francisco,2013
1.99,233410,geoff keighley,2013
9.99,213197,"standing stone games, llc",2013
2.99,209202,curve studios,2013
9.99,226740,"radial games corp,dejobaan games, llc",2013
9.99,230150,colin northway with art by thomas shahan,2013
9.99,207000,enigma sp,2013
1.99,230900,cyanide montreal,2013
9.99,222660,24 caret games,2013
39.99,222554,krossrails,2013
19.99,220160,"redlynx ltd,ubisoft  shanghaï",2013
4.99,223732,ankama play,2013
19.99,216174,carbon games,2013
1.99,232770,running with scissors,1997
29.99,221040,capcom,2013
3.99,232530,capcom,2013
4.99,223280,zeptolab uk limited,2013
2.99,234180,born ready games ltd.,2013
9.99,234900,"sean han tani,joni kittaka",2013
0.99,208796,"crystal dynamics,feral interactive (mac),feral interactive (linux)",2013
0.99,208793,"crystal dynamics,feral interactive (mac),feral interactive (linux)",2013
0.99,208792,"crystal dynamics,feral interactive (mac),feral interactive (linux)",2013
0.99,208790,"crystal dynamics,feral interactive (mac),feral interactive (linux)",2013
0.99,208804,"crystal dynamics,feral interactive (mac),feral interactive (linux)",2013
0.99,208805,"crystal dynamics,feral interactive (mac),feral interactive (linux)",2013
0.99,208806,"crystal dynamics,feral interactive (mac),feral interactive (linux)",2013
2.99,208810,"crystal dynamics,feral interactive (mac),feral interactive (linux)",2013
0.99,234780,treyarch,2013
3.99,208814,"crystal dynamics,feral interactive (mac),feral interactive (linux)",2013
9.99,233470,shiro games,2013
9.99,233550,"eric chahi,dotemu",2013
19.99,222574,virtualrailroads,2013
14.99,230650,geniaware srl,2013
0.0,227220,artifice studio,2013
19.99,222556,digital traction,2013
1.99,98609,zeroscale,2013
7.99,228440,3 sprockets,2013
0.99,235130,lukewarm media,2013
2.49,230885,ronimo games,2013
1.99,234779,treyarch,2013
1.99,234778,treyarch,2013
1.99,234776,treyarch,2013
19.99,222576,dovetail games,2013
1.99,234775,treyarch,2013
5.99,227090,minority media inc.,2013
14.99,227080,minority media inc.,2013
1.99,234777,treyarch,2013
9.99,233720,bossa studios,2013
1.99,203343,coreplay gmbh,2013
29.99,230330,square enix,2013
9.99,227480,old school games,2013
19.99,232050,snowbird games,2013
1.99,222380,southend,2013
1.99,215004,paradox development studio,2013
3.99,229250,the farm 51,2013
1.99,215002,paradox development studio,2013
14.99,232750,spiders,2013
4.99,234710,telltale games,2013
29.99,220660,zero sum games,2013
0.0,235780,adam foster,2013
14.99,210770,coffee stain studios,2013
2.99,234290,crocodile entertainment,2013
